ItemID,Sentiment
54764,0
54765,1
54766,1
54767,1
54768,1
54769,0
54770,0
54771,0
54772,1
54773,0
54774,0
54775,0
54776,1
54777,0
54778,1
54779,1
54780,0
54781,0
54782,1
54783,0
54784,1
54785,1
54786,1
54787,1
54788,1
54789,1
54790,0
54791,1
54792,0
54793,1
54794,1
54795,0
54796,0
54797,0
54798,0
54799,0
54800,1
54801,0
54802,0
54803,1
54804,1
54805,0
54806,0
54807,1
54808,0
54809,1
54810,0
54811,0
54812,1
54813,0
54814,1
54815,0
54816,0
54817,0
54818,0
54819,1
54820,0
54821,1
54822,1
54823,0
54824,1
54825,1
54826,1
54827,1
54828,0
54829,0
54830,1
54831,1
54832,0
54833,0
54834,0
54835,1
54836,1
54837,1
54838,1
54839,0
54840,0
54841,1
54842,1
54843,0
54844,1
54845,0
54846,1
54847,0
54848,0
54849,0
54850,0
54851,0
54852,1
54853,0
54854,0
54855,1
54856,0
54857,1
54858,1
54859,1
54860,1
54861,1
54862,1
54863,0
54864,0
54865,0
54866,1
54867,0
54868,0
54869,1
54870,0
54871,1
54872,0
54873,1
54874,1
54875,1
54876,1
54877,0
54878,0
54879,0
54880,0
54881,1
54882,0
54883,0
54884,1
54885,1
54886,0
54887,1
54888,1
54889,1
54890,1
54891,0
54892,1
54893,1
54894,1
54895,0
54896,1
54897,1
54898,1
54899,1
54900,1
54901,1
54902,1
54903,0
54904,0
54905,0
54906,0
54907,1
54908,0
54909,1
54910,0
54911,0
54912,1
54913,1
54914,1
54915,0
54916,0
54917,0
54918,0
54919,1
54920,0
54921,1
54922,1
54923,1
54924,1
54925,1
54926,1
54927,0
54928,1
54929,0
54930,0
54931,1
54932,1
54933,0
54934,1
54935,1
54936,0
54937,1
54938,1
54939,0
54940,1
54941,1
54942,0
54943,1
54944,1
54945,1
54946,1
54947,1
54948,0
54949,1
54950,0
54951,1
54952,1
54953,0
54954,1
54955,0
54956,1
54957,0
54958,1
54959,1
54960,1
54961,1
54962,1
54963,1
54964,1
54965,1
54966,0
54967,0
54968,1
54969,1
54970,1
54971,1
54972,1
54973,1
54974,1
54975,1
54976,1
54977,1
54978,0
54979,0
54980,1
54981,0
54982,1
54983,1
54984,0
54985,0
54986,0
54987,1
54988,0
54989,1
54990,0
54991,1
54992,1
54993,1
54994,1
54995,1
54996,1
54997,1
54998,1
54999,1
55000,1
55001,0
55002,0
55003,0
55004,0
55005,1
55006,0
55007,0
55008,0
55009,1
55010,0
55011,0
55012,0
55013,0
55014,0
55015,0
55016,0
55017,1
55018,1
55019,1
55020,0
55021,1
55022,1
55023,0
55024,1
55025,1
55026,1
55027,1
55028,0
55029,0
55030,0
55031,1
55032,1
55033,1
55034,1
55035,0
55036,1
55037,0
55038,0
55039,1
55040,1
55041,1
55042,0
55043,1
55044,0
55045,1
55046,1
55047,0
55048,0
55049,0
55050,1
55051,0
55052,0
55053,1
55054,0
55055,0
55056,1
55057,0
55058,1
55059,1
55060,1
55061,1
55062,1
55063,1
55064,1
55065,0
55066,0
55067,1
55068,1
55069,1
55070,0
55071,1
55072,1
55073,0
55074,0
55075,0
55076,0
55077,0
55078,1
55079,1
55080,0
55081,1
55082,0
55083,0
55084,0
55085,0
55086,1
55087,1
55088,0
55089,1
55090,1
55091,0
55092,0
55093,0
55094,1
55095,1
55096,0
55097,0
55098,0
55099,1
55100,1
55101,0
55102,0
55103,1
55104,1
55105,0
55106,1
55107,1
55108,1
55109,1
55110,1
55111,0
55112,1
55113,1
55114,1
55115,1
55116,1
55117,1
55118,1
55119,1
55120,0
55121,1
55122,1
55123,1
55124,0
55125,0
55126,1
55127,1
55128,1
55129,0
55130,0
55131,0
55132,1
55133,0
55134,1
55135,0
55136,0
55137,1
55138,0
55139,1
55140,1
55141,1
55142,1
55143,1
55144,0
55145,1
55146,1
55147,0
55148,1
55149,1
55150,1
55151,1
55152,0
55153,0
55154,1
55155,0
55156,1
55157,1
55158,1
55159,0
55160,1
55161,0
55162,0
55163,1
55164,1
55165,1
55166,1
55167,1
55168,0
55169,1
55170,0
55171,0
55172,0
55173,0
55174,0
55175,1
55176,1
55177,1
55178,0
55179,1
55180,1
55181,0
55182,1
55183,0
55184,0
55185,0
55186,0
55187,1
55188,1
55189,1
55190,1
55191,1
55192,1
55193,0
55194,1
55195,0
55196,1
55197,0
55198,1
55199,1
55200,1
55201,1
55202,1
55203,1
55204,1
55205,1
55206,0
55207,0
55208,1
55209,1
55210,1
55211,0
55212,1
55213,1
55214,0
55215,0
55216,0
55217,1
55218,1
55219,1
55220,1
55221,0
55222,1
55223,1
55224,0
55225,0
55226,1
55227,0
55228,1
55229,0
55230,1
55231,1
55232,0
55233,1
55234,0
55235,1
55236,1
55237,1
55238,1
55239,0
55240,0
55241,0
55242,1
55243,1
55244,1
55245,1
55246,0
55247,1
55248,0
55249,0
55250,1
55251,1
55252,1
55253,1
55254,0
55255,1
55256,1
55257,1
55258,1
55259,1
55260,0
55261,1
55262,0
55263,1
55264,1
55265,1
55266,0
55267,1
55268,1
55269,0
55270,1
55271,0
55272,1
55273,1
55274,1
55275,1
55276,1
55277,1
55278,0
55279,1
55280,1
55281,0
55282,0
55283,1
55284,1
55285,1
55286,0
55287,0
55288,1
55289,1
55290,0
55291,1
55292,0
55293,1
55294,1
55295,0
55296,0
55297,1
55298,0
55299,1
55300,0
55301,1
55302,0
55303,1
55304,0
55305,1
55306,1
55307,0
55308,0
55309,1
55310,0
55311,1
55312,1
55313,0
55314,0
55315,0
55316,1
55317,0
55318,1
55319,1
55320,1
55321,0
55322,1
55323,1
55324,0
55325,0
55326,1
55327,0
55328,1
55329,1
55330,0
55331,0
55332,0
55333,1
55334,1
55335,1
55336,0
55337,1
55338,1
55339,1
55340,1
55341,1
55342,0
55343,1
55344,0
55345,1
55346,1
55347,1
55348,0
55349,0
55350,1
55351,1
55352,0
55353,1
55354,1
55355,1
55356,1
55357,0
55358,0
55359,0
55360,0
55361,1
55362,0
55363,1
55364,1
55365,1
55366,1
55367,1
55368,0
55369,1
55370,1
55371,1
55372,1
55373,1
55374,1
55375,1
55376,1
55377,1
55378,0
55379,1
55380,1
55381,1
55382,1
55383,1
55384,0
55385,0
55386,1
55387,0
55388,1
55389,1
55390,1
55391,1
55392,1
55393,1
55394,1
55395,0
55396,0
55397,1
55398,0
55399,0
55400,0
55401,1
55402,1
55403,1
55404,1
55405,0
55406,1
55407,1
55408,1
55409,1
55410,1
55411,0
55412,1
55413,1
55414,1
55415,0
55416,1
55417,1
55418,1
55419,1
55420,0
55421,0
55422,1
55423,1
55424,1
55425,1
55426,1
55427,0
55428,1
55429,0
55430,1
55431,1
55432,1
55433,1
55434,1
55435,0
55436,1
55437,1
55438,0
55439,1
55440,1
55441,1
55442,1
55443,1
55444,0
55445,1
55446,1
55447,1
55448,0
55449,1
55450,1
55451,1
55452,0
55453,1
55454,1
55455,1
55456,1
55457,1
55458,0
55459,1
55460,0
55461,0
55462,1
55463,1
55464,1
55465,1
55466,0
55467,1
55468,1
55469,1
55470,0
55471,1
55472,1
55473,1
55474,1
55475,0
55476,1
55477,1
55478,0
55479,1
55480,1
55481,1
55482,0
55483,0
55484,1
55485,0
55486,0
55487,0
55488,0
55489,0
55490,0
55491,0
55492,0
55493,1
55494,1
55495,0
55496,1
55497,0
55498,1
55499,1
55500,0
55501,1
55502,1
55503,1
55504,0
55505,1
55506,1
55507,0
55508,1
55509,1
55510,1
55511,0
55512,0
55513,1
55514,1
55515,1
55516,0
55517,1
55518,0
55519,0
55520,0
55521,0
55522,0
55523,1
55524,0
55525,1
55526,0
55527,1
55528,1
55529,0
55530,0
55531,1
55532,1
55533,1
55534,1
55535,1
55536,1
55537,0
55538,1
55539,0
55540,1
55541,0
55542,1
55543,0
55544,0
55545,0
55546,0
55547,1
55548,1
55549,1
55550,1
55551,1
55552,1
55553,1
55554,0
55555,1
55556,1
55557,1
55558,1
55559,1
55560,1
55561,1
55562,0
55563,1
55564,0
55565,1
55566,1
55567,0
55568,1
55569,0
55570,0
55571,1
55572,1
55573,1
55574,1
55575,0
55576,1
55577,1
55578,1
55579,0
55580,0
55581,1
55582,1
55583,1
55584,1
55585,0
55586,1
55587,1
55588,1
55589,0
55590,1
55591,1
55592,0
55593,1
55594,1
55595,0
55596,0
55597,0
55598,0
55599,1
55600,1
55601,0
55602,0
55603,1
55604,0
55605,0
55606,1
55607,1
55608,0
55609,1
55610,1
55611,0
55612,1
55613,0
55614,0
55615,0
55616,0
55617,1
55618,1
55619,1
55620,0
55621,1
55622,1
55623,1
55624,1
55625,0
55626,1
55627,1
55628,1
55629,1
55630,1
55631,1
55632,1
55633,1
55634,0
55635,0
55636,1
55637,1
55638,1
55639,0
55640,0
55641,1
55642,1
55643,0
55644,1
55645,1
55646,1
55647,0
55648,0
55649,1
55650,1
55651,1
55652,1
55653,0
55654,0
55655,1
55656,0
55657,0
55658,1
55659,0
55660,1
55661,1
55662,1
55663,1
55664,1
55665,1
55666,1
55667,1
55668,1
55669,1
55670,1
55671,0
55672,1
55673,1
55674,0
55675,1
55676,1
55677,0
55678,0
55679,0
55680,1
55681,0
55682,0
55683,0
55684,1
55685,0
55686,1
55687,1
55688,1
55689,1
55690,1
55691,1
55692,0
55693,0
55694,1
55695,1
55696,1
55697,1
55698,1
55699,0
55700,1
55701,1
55702,0
55703,1
55704,0
55705,1
55706,1
55707,1
55708,1
55709,0
55710,1
55711,1
55712,1
55713,1
55714,1
55715,0
55716,1
55717,1
55718,1
55719,1
55720,1
55721,0
55722,1
55723,1
55724,0
55725,0
55726,1
55727,1
55728,1
55729,1
55730,1
55731,0
55732,1
55733,0
55734,0
55735,0
55736,0
55737,1
55738,0
55739,0
55740,0
55741,0
55742,0
55743,1
55744,0
55745,1
55746,1
55747,1
55748,0
55749,1
55750,0
55751,0
55752,1
55753,0
55754,0
55755,0
55756,0
55757,0
55758,1
55759,1
55760,1
55761,1
55762,1
55763,1
55764,1
55765,1
55766,1
55767,1
55768,1
55769,1
55770,1
55771,0
55772,0
55773,1
55774,0
55775,1
55776,0
55777,0
55778,0
55779,0
55780,1
55781,1
55782,0
55783,1
55784,1
55785,0
55786,1
55787,0
55788,1
55789,1
55790,0
55791,1
55792,1
55793,1
55794,0
55795,0
55796,1
55797,0
55798,0
55799,0
55800,1
55801,0
55802,1
55803,0
55804,1
55805,1
55806,0
55807,0
55808,1
55809,1
55810,0
55811,1
55812,1
55813,0
55814,1
55815,1
55816,0
55817,0
55818,1
55819,0
55820,0
55821,1
55822,0
55823,1
55824,1
55825,0
55826,0
55827,0
55828,1
55829,1
55830,1
55831,1
55832,1
55833,1
55834,0
55835,1
55836,0
55837,0
55838,0
55839,0
55840,0
55841,0
55842,1
55843,1
55844,1
55845,1
55846,1
55847,1
55848,1
55849,1
55850,1
55851,1
55852,0
55853,1
55854,1
55855,0
55856,1
55857,1
55858,1
55859,1
55860,1
55861,1
55862,0
55863,1
55864,0
55865,1
55866,1
55867,1
55868,1
55869,0
55870,1
55871,1
55872,1
55873,0
55874,1
55875,1
55876,0
55877,1
55878,0
55879,0
55880,0
55881,1
55882,1
55883,0
55884,0
55885,0
55886,0
55887,1
55888,1
55889,0
55890,1
55891,1
55892,0
55893,1
55894,1
55895,0
55896,0
55897,0
55898,1
55899,0
55900,1
55901,0
55902,1
55903,1
55904,1
55905,0
55906,0
55907,1
55908,0
55909,1
55910,1
55911,0
55912,1
55913,1
55914,0
55915,1
55916,0
55917,1
55918,0
55919,0
55920,1
55921,1
55922,1
55923,0
55924,1
55925,0
55926,0
55927,0
55928,1
55929,0
55930,1
55931,1
55932,0
55933,0
55934,0
55935,1
55936,0
55937,1
55938,1
55939,1
55940,1
55941,1
55942,1
55943,1
55944,1
55945,0
55946,0
55947,1
55948,1
55949,0
55950,1
55951,1
55952,0
55953,1
55954,0
55955,0
55956,0
55957,0
55958,1
55959,1
55960,1
55961,0
55962,0
55963,0
55964,1
55965,1
55966,0
55967,0
55968,1
55969,1
55970,1
55971,1
55972,1
55973,0
55974,1
55975,1
55976,1
55977,1
55978,1
55979,1
55980,0
55981,0
55982,1
55983,1
55984,1
55985,0
55986,0
55987,1
55988,1
55989,1
55990,1
55991,1
55992,1
55993,0
55994,0
55995,0
55996,1
55997,0
55998,0
55999,1
56000,0
56001,0
56002,1
56003,0
56004,1
56005,1
56006,1
56007,1
56008,1
56009,0
56010,1
56011,1
56012,1
56013,0
56014,1
56015,1
56016,0
56017,0
56018,1
56019,1
56020,1
56021,1
56022,1
56023,0
56024,0
56025,1
56026,1
56027,1
56028,1
56029,1
56030,0
56031,1
56032,0
56033,0
56034,0
56035,0
56036,0
56037,1
56038,0
56039,1
56040,1
56041,1
56042,1
56043,0
56044,1
56045,1
56046,1
56047,1
56048,1
56049,1
56050,0
56051,1
56052,1
56053,1
56054,1
56055,0
56056,0
56057,0
56058,1
56059,1
56060,1
56061,1
56062,1
56063,0
56064,1
56065,0
56066,1
56067,0
56068,0
56069,0
56070,1
56071,1
56072,0
56073,0
56074,1
56075,0
56076,0
56077,0
56078,1
56079,1
56080,0
56081,1
56082,0
56083,1
56084,1
56085,1
56086,0
56087,0
56088,1
56089,1
56090,1
56091,0
56092,1
56093,1
56094,0
56095,0
56096,0
56097,1
56098,0
56099,1
56100,1
56101,1
56102,0
56103,1
56104,1
56105,0
56106,0
56107,1
56108,0
56109,1
56110,0
56111,1
56112,1
56113,1
56114,1
56115,0
56116,0
56117,1
56118,1
56119,1
56120,0
56121,1
56122,1
56123,1
56124,0
56125,1
56126,1
56127,1
56128,1
56129,0
56130,0
56131,0
56132,0
56133,0
56134,1
56135,0
56136,0
56137,0
56138,0
56139,1
56140,0
56141,0
56142,1
56143,1
56144,1
56145,0
56146,1
56147,1
56148,1
56149,0
56150,1
56151,1
56152,1
56153,0
56154,1
56155,1
56156,1
56157,0
56158,1
56159,1
56160,1
56161,1
56162,0
56163,0
56164,1
56165,0
56166,1
56167,1
56168,0
56169,1
56170,0
56171,0
56172,1
56173,0
56174,0
56175,0
56176,1
56177,1
56178,1
56179,1
56180,1
56181,0
56182,1
56183,0
56184,1
56185,0
56186,1
56187,1
56188,1
56189,1
56190,1
56191,1
56192,1
56193,0
56194,1
56195,1
56196,1
56197,1
56198,1
56199,1
56200,0
56201,0
56202,1
56203,1
56204,1
56205,1
56206,1
56207,1
56208,1
56209,1
56210,1
56211,0
56212,1
56213,1
56214,1
56215,1
56216,0
56217,1
56218,1
56219,0
56220,0
56221,1
56222,1
56223,0
56224,1
56225,0
56226,1
56227,1
56228,1
56229,0
56230,0
56231,0
56232,0
56233,0
56234,0
56235,1
56236,0
56237,1
56238,1
56239,1
56240,0
56241,1
56242,0
56243,1
56244,1
56245,1
56246,0
56247,0
56248,1
56249,1
56250,0
56251,0
56252,1
56253,0
56254,1
56255,0
56256,1
56257,1
56258,0
56259,1
56260,0
56261,1
56262,1
56263,1
56264,0
56265,0
56266,0
56267,0
56268,0
56269,0
56270,1
56271,1
56272,1
56273,0
56274,1
56275,1
56276,1
56277,1
56278,1
56279,0
56280,0
56281,1
56282,1
56283,1
56284,1
56285,1
56286,0
56287,1
56288,0
56289,1
56290,0
56291,1
56292,1
56293,1
56294,1
56295,0
56296,1
56297,1
56298,1
56299,1
56300,0
56301,1
56302,0
56303,0
56304,1
56305,0
56306,1
56307,1
56308,1
56309,1
56310,1
56311,1
56312,0
56313,0
56314,1
56315,0
56316,1
56317,0
56318,0
56319,1
56320,1
56321,1
56322,1
56323,0
56324,1
56325,1
56326,1
56327,1
56328,0
56329,0
56330,0
56331,0
56332,1
56333,0
56334,0
56335,1
56336,0
56337,0
56338,1
56339,1
56340,0
56341,0
56342,0
56343,0
56344,0
56345,0
56346,1
56347,0
56348,0
56349,1
56350,0
56351,1
56352,0
56353,0
56354,1
56355,1
56356,1
56357,1
56358,1
56359,0
56360,1
56361,0
56362,1
56363,0
56364,1
56365,1
56366,1
56367,0
56368,0
56369,1
56370,0
56371,1
56372,1
56373,1
56374,1
56375,0
56376,0
56377,1
56378,1
56379,0
56380,1
56381,0
56382,1
56383,0
56384,1
56385,1
56386,1
56387,0
56388,1
56389,0
56390,0
56391,1
56392,1
56393,0
56394,1
56395,1
56396,1
56397,1
56398,0
56399,0
56400,1
56401,1
56402,1
56403,1
56404,0
56405,0
56406,0
56407,1
56408,1
56409,0
56410,1
56411,0
56412,1
56413,0
56414,0
56415,1
56416,1
56417,0
56418,0
56419,1
56420,0
56421,0
56422,0
56423,0
56424,1
56425,1
56426,0
56427,1
56428,1
56429,0
56430,1
56431,1
56432,1
56433,0
56434,1
56435,0
56436,1
56437,0
56438,1
56439,0
56440,0
56441,1
56442,0
56443,1
56444,0
56445,0
56446,1
56447,0
56448,1
56449,0
56450,0
56451,0
56452,0
56453,1
56454,1
56455,1
56456,0
56457,0
56458,0
56459,1
56460,0
56461,1
56462,1
56463,0
56464,0
56465,1
56466,0
56467,0
56468,1
56469,0
56470,1
56471,0
56472,1
56473,0
56474,1
56475,1
56476,0
56477,0
56478,1
56479,1
56480,0
56481,1
56482,1
56483,1
56484,1
56485,1
56486,0
56487,0
56488,1
56489,1
56490,1
56491,1
56492,0
56493,0
56494,0
56495,0
56496,1
56497,0
56498,1
56499,0
56500,1
56501,1
56502,0
56503,1
56504,1
56505,0
56506,1
56507,1
56508,1
56509,0
56510,1
56511,0
56512,0
56513,1
56514,0
56515,1
56516,1
56517,1
56518,1
56519,0
56520,0
56521,0
56522,0
56523,1
56524,1
56525,1
56526,1
56527,1
56528,1
56529,0
56530,0
56531,1
56532,0
56533,1
56534,1
56535,0
56536,1
56537,0
56538,1
56539,1
56540,1
56541,0
56542,1
56543,0
56544,0
56545,0
56546,1
56547,0
56548,1
56549,1
56550,0
56551,1
56552,1
56553,0
56554,1
56555,1
56556,1
56557,1
56558,0
56559,0
56560,0
56561,0
56562,1
56563,0
56564,0
56565,0
56566,1
56567,1
56568,0
56569,1
56570,0
56571,1
56572,0
56573,0
56574,1
56575,1
56576,1
56577,1
56578,1
56579,1
56580,1
56581,1
56582,0
56583,1
56584,0
56585,0
56586,1
56587,0
56588,1
56589,0
56590,0
56591,1
56592,1
56593,1
56594,0
56595,0
56596,1
56597,1
56598,0
56599,1
56600,1
56601,0
56602,1
56603,1
56604,0
56605,0
56606,1
56607,1
56608,1
56609,0
56610,1
56611,1
56612,0
56613,1
56614,1
56615,1
56616,1
56617,1
56618,1
56619,0
56620,0
56621,0
56622,0
56623,0
56624,1
56625,1
56626,1
56627,0
56628,1
56629,0
56630,0
56631,0
56632,1
56633,1
56634,0
56635,0
56636,1
56637,1
56638,1
56639,1
56640,0
56641,1
56642,0
56643,1
56644,0
56645,0
56646,0
56647,1
56648,1
56649,1
56650,0
56651,0
56652,0
56653,1
56654,1
56655,0
56656,0
56657,0
56658,1
56659,1
56660,0
56661,1
56662,0
56663,1
56664,0
56665,1
56666,0
56667,0
56668,1
56669,0
56670,1
56671,0
56672,0
56673,0
56674,1
56675,1
56676,0
56677,0
56678,1
56679,0
56680,1
56681,1
56682,0
56683,1
56684,0
56685,0
56686,1
56687,0
56688,0
56689,0
56690,0
56691,0
56692,1
56693,0
56694,1
56695,1
56696,0
56697,0
56698,1
56699,1
56700,0
56701,1
56702,1
56703,1
56704,1
56705,1
56706,1
56707,1
56708,1
56709,1
56710,1
56711,1
56712,1
56713,1
56714,0
56715,1
56716,1
56717,0
56718,0
56719,1
56720,1
56721,1
56722,1
56723,1
56724,1
56725,1
56726,0
56727,1
56728,1
56729,0
56730,0
56731,1
56732,1
56733,0
56734,1
56735,1
56736,0
56737,1
56738,1
56739,0
56740,0
56741,1
56742,0
56743,1
56744,1
56745,1
56746,0
56747,1
56748,0
56749,0
56750,1
56751,0
56752,1
56753,1
56754,0
56755,0
56756,1
56757,1
56758,1
56759,0
56760,1
56761,1
56762,1
56763,1
56764,1
56765,0
56766,1
56767,1
56768,1
56769,0
56770,1
56771,1
56772,0
56773,0
56774,1
56775,1
56776,0
56777,1
56778,0
56779,1
56780,1
56781,1
56782,1
56783,1
56784,0
56785,1
56786,0
56787,1
56788,0
56789,1
56790,0
56791,1
56792,1
56793,1
56794,0
56795,1
56796,1
56797,1
56798,1
56799,1
56800,1
56801,1
56802,0
56803,1
56804,1
56805,1
56806,1
56807,0
56808,1
56809,1
56810,1
56811,0
56812,1
56813,1
56814,1
56815,0
56816,1
56817,0
56818,1
56819,0
56820,1
56821,1
56822,1
56823,0
56824,0
56825,0
56826,1
56827,1
56828,0
56829,1
56830,0
56831,1
56832,0
56833,1
56834,0
56835,1
56836,0
56837,1
56838,1
56839,1
56840,1
56841,1
56842,1
56843,1
56844,0
56845,0
56846,0
56847,1
56848,0
56849,1
56850,1
56851,1
56852,0
56853,0
56854,1
56855,0
56856,1
56857,1
56858,0
56859,1
56860,1
56861,0
56862,0
56863,1
56864,0
56865,0
56866,1
56867,1
56868,1
56869,0
56870,1
56871,0
56872,1
56873,0
56874,1
56875,0
56876,1
56877,1
56878,0
56879,1
56880,0
56881,1
56882,1
56883,1
56884,0
56885,1
56886,1
56887,1
56888,1
56889,1
56890,1
56891,0
56892,1
56893,1
56894,1
56895,0
56896,1
56897,1
56898,1
56899,0
56900,0
56901,1
56902,1
56903,1
56904,1
56905,0
56906,0
56907,1
56908,1
56909,1
56910,1
56911,1
56912,1
56913,0
56914,0
56915,1
56916,0
56917,0
56918,1
56919,0
56920,1
56921,1
56922,1
56923,1
56924,0
56925,1
56926,0
56927,0
56928,0
56929,1
56930,1
56931,0
56932,1
56933,1
56934,1
56935,1
56936,0
56937,1
56938,1
56939,1
56940,0
56941,1
56942,1
56943,1
56944,1
56945,0
56946,1
56947,1
56948,0
56949,1
56950,1
56951,1
56952,1
56953,0
56954,1
56955,0
56956,1
56957,0
56958,1
56959,0
56960,1
56961,0
56962,0
56963,1
56964,1
56965,1
56966,1
56967,1
56968,1
56969,0
56970,0
56971,1
56972,0
56973,1
56974,0
56975,1
56976,1
56977,1
56978,1
56979,0
56980,0
56981,0
56982,1
56983,1
56984,0
56985,1
56986,0
56987,1
56988,1
56989,1
56990,1
56991,1
56992,0
56993,0
56994,0
56995,1
56996,1
56997,1
56998,0
56999,0
57000,1
57001,0
57002,0
57003,0
57004,1
57005,1
57006,0
57007,1
57008,0
57009,0
57010,0
57011,1
57012,0
57013,1
57014,0
57015,0
57016,1
57017,0
57018,1
57019,1
57020,1
57021,1
57022,1
57023,0
57024,1
57025,1
57026,1
57027,1
57028,0
57029,1
57030,0
57031,0
57032,1
57033,0
57034,1
57035,0
57036,0
57037,1
57038,0
57039,1
57040,1
57041,1
57042,1
57043,1
57044,0
57045,1
57046,1
57047,1
57048,1
57049,1
57050,1
57051,0
57052,1
57053,1
57054,0
57055,0
57056,1
57057,1
57058,1
57059,1
57060,1
57061,0
57062,1
57063,0
57064,1
57065,1
57066,1
57067,1
57068,1
57069,0
57070,0
57071,1
57072,0
57073,0
57074,0
57075,1
57076,0
57077,1
57078,1
57079,1
57080,1
57081,0
57082,1
57083,0
57084,0
57085,0
57086,1
57087,1
57088,1
57089,0
57090,1
57091,0
57092,1
57093,0
57094,0
57095,1
57096,0
57097,1
57098,1
57099,0
57100,0
57101,0
57102,1
57103,1
57104,0
57105,1
57106,1
57107,0
57108,1
57109,0
57110,1
57111,1
57112,1
57113,1
57114,1
57115,1
57116,0
57117,1
57118,0
57119,0
57120,1
57121,0
57122,1
57123,0
57124,0
57125,0
57126,0
57127,1
57128,0
57129,1
57130,0
57131,1
57132,1
57133,1
57134,1
57135,1
57136,1
57137,1
57138,1
57139,0
57140,1
57141,1
57142,0
57143,1
57144,1
57145,1
57146,1
57147,1
57148,1
57149,1
57150,1
57151,1
57152,0
57153,1
57154,1
57155,0
57156,1
57157,1
57158,0
57159,0
57160,0
57161,0
57162,1
57163,0
57164,1
57165,0
57166,1
57167,0
57168,1
57169,1
57170,1
57171,1
57172,1
57173,1
57174,1
57175,1
57176,1
57177,0
57178,1
57179,1
57180,0
57181,0
57182,1
57183,0
57184,1
57185,1
57186,0
57187,1
57188,1
57189,1
57190,1
57191,1
57192,1
57193,0
57194,0
57195,0
57196,0
57197,0
57198,0
57199,1
57200,0
57201,1
57202,1
57203,0
57204,0
57205,0
57206,0
57207,0
57208,0
57209,1
57210,0
57211,1
57212,1
57213,1
57214,1
57215,1
57216,1
57217,0
57218,1
57219,1
57220,0
57221,1
57222,1
57223,1
57224,1
57225,0
57226,0
57227,0
57228,1
57229,0
57230,1
57231,0
57232,0
57233,1
57234,0
57235,0
57236,0
57237,0
57238,0
57239,1
57240,0
57241,1
57242,1
57243,0
57244,1
57245,1
57246,0
57247,1
57248,1
57249,0
57250,1
57251,0
57252,1
57253,0
57254,1
57255,1
57256,1
57257,0
57258,1
57259,0
57260,1
57261,1
57262,1
57263,1
57264,1
57265,1
57266,0
57267,0
57268,1
57269,1
57270,1
57271,0
57272,1
57273,1
57274,1
57275,0
57276,1
57277,0
57278,1
57279,0
57280,1
57281,1
57282,1
57283,1
57284,0
57285,0
57286,1
57287,1
57288,1
57289,1
57290,1
57291,0
57292,1
57293,1
57294,0
57295,1
57296,1
57297,1
57298,1
57299,1
57300,1
57301,0
57302,1
57303,0
57304,1
57305,0
57306,1
57307,1
57308,0
57309,0
57310,1
57311,1
57312,1
57313,0
57314,1
57315,0
57316,1
57317,0
57318,1
57319,1
57320,0
57321,0
57322,1
57323,0
57324,1
57325,1
57326,0
57327,1
57328,0
57329,0
57330,1
57331,0
57332,1
57333,0
57334,0
57335,0
57336,0
57337,0
57338,1
57339,1
57340,1
57341,0
57342,0
57343,0
57344,0
57345,1
57346,0
57347,1
57348,1
57349,1
57350,1
57351,0
57352,1
57353,1
57354,1
57355,1
57356,0
57357,0
57358,1
57359,1
57360,0
57361,0
57362,0
57363,1
57364,0
57365,0
57366,0
57367,1
57368,1
57369,0
57370,1
57371,0
57372,1
57373,0
57374,0
57375,0
57376,1
57377,1
57378,0
57379,1
57380,1
57381,0
57382,0
57383,1
57384,1
57385,1
57386,1
57387,0
57388,0
57389,1
57390,0
57391,0
57392,1
57393,0
57394,1
57395,0
57396,1
57397,1
57398,1
57399,1
57400,1
57401,1
57402,1
57403,1
57404,1
57405,1
57406,0
57407,0
57408,0
57409,1
57410,1
57411,0
57412,1
57413,0
57414,0
57415,0
57416,0
57417,0
57418,1
57419,0
57420,1
57421,0
57422,0
57423,0
57424,1
57425,1
57426,1
57427,1
57428,1
57429,0
57430,0
57431,1
57432,1
57433,1
57434,1
57435,0
57436,1
57437,0
57438,0
57439,1
57440,1
57441,0
57442,1
57443,1
57444,0
57445,1
57446,1
57447,0
57448,0
57449,1
57450,1
57451,0
57452,0
57453,0
57454,0
57455,0
57456,1
57457,1
57458,1
57459,1
57460,1
57461,0
57462,1
57463,1
57464,1
57465,1
57466,1
57467,1
57468,1
57469,1
57470,1
57471,1
57472,1
57473,1
57474,1
57475,1
57476,1
57477,1
57478,1
57479,1
57480,1
57481,1
57482,1
57483,1
57484,1
57485,0
57486,0
57487,1
57488,0
57489,0
57490,1
57491,1
57492,1
57493,1
57494,1
57495,1
57496,1
57497,1
57498,1
57499,1
57500,1
57501,1
57502,0
57503,1
57504,0
57505,1
57506,1
57507,1
57508,0
57509,0
57510,1
57511,1
57512,1
57513,0
57514,1
57515,1
57516,1
57517,1
57518,1
57519,1
57520,1
57521,1
57522,1
57523,1
57524,1
57525,1
57526,0
57527,0
57528,0
57529,1
57530,1
57531,1
57532,1
57533,1
57534,0
57535,0
57536,1
57537,1
57538,0
57539,0
57540,1
57541,0
57542,0
57543,1
57544,1
57545,1
57546,0
57547,1
57548,0
57549,0
57550,1
57551,0
57552,1
57553,1
57554,1
57555,0
57556,0
57557,0
57558,1
57559,1
57560,1
